work
6.611334300369126
3.1526535847318207
3.938146535415454
3.925461347372955
2.6857291016580884
3.393235650508524
1.4739755659287557
1.2185146413858012
2.6569522389546467
2.8027103513751532
2.4560885983035
1.4039691743026466
2.0593539678561528
2.414827101523277
3.109542416853721
1.5935079735081503
3.638204639552648
5.220303386008679
5.122995805133372
7.22691390203001
6.0716447104344695
2.3086552309615915
13.040765920929283
4.691325621240616
4.495034408089223
2.5368140835530717
2.8551437128623824
1.4350206543046606
2.5943872066325957
2.6596393003906997
3.423156331470201
2.421312413015915
2.480507536346366
2.942193869183508
4.582282468727204
2.80517169408716
3.739194387589929
3.440752429299353
2.7128387516323187
2.720832554808333
10.708521997334774
3.0611217280332044
4.1359385372385935
5.006295558164522
2.800945365870109
2.0636863601853555
2.424479065337147
3.341160181243603
2.1967490265883294
3.02740577412889
2.3297852803905794
3.1057438374718886
25.00457543094702
7.844831189385061
1.6848139671969982
2.436436829097093
4.905091403739517
3.824853942869427
1.987480987674232
3.855978084220034
3.1694240660829367
2.465205641981155
3.1965629028800517
2.236775725661399
2.8450687588519306
3.2217630034773532
5.632933729268953
4.068636365523998
3.2631417386113193
2.193887503060399
4.58369240166151
5.183828398250885
4.371689172783414
3.14463138928929
3.0717885046745543
3.37630248028224
3.80178548842215
3.7686025034942823
3.2208202183964314
3.2578749564325085
3.932470415425017
3.8520369399808194
3.999890584736665
3.819163198529256
3.507675306303162
3.7848492467366985
12.743950711033955
2.6041014800535773
4.331710397723825
3.5042361634279504
4.963828517176221
3.2659070298367734
3.8257872218751263
3.760213230840959
2.835518670169511
3.0031581098736684
3.0136056017492288
3.233425179667564
2.6308549463968225
2.8420700176755336
4.045956827255731
4.7612907999993945
4.074121713948827
3.4787952051247166
4.447928030977215
3.3748045817289656
3.763237428573026
10.443358202687389
5.640965304855364
5.2365165658492066
2.3961239831597094
1.0493876958713075
1.9403947986345864
20.098603279079576
2.8642207341195234
5.355150130271708
4.8593552532974
4.38969549400899
2.464435273285253
0.8809039660627919
2.3388491215830385
1.1527362202100109
1.173840287221473
1.109208379485228
2.0969854502580456
1.0932816297291974
4.9386803002057515
4.135280448557408
3.634128722197682
3.4244859674653036
0.6471065383427878
2.836033519990304
1.2832718954102926
1.5665997203691575
2.4423182800261274
1.5089621639722413
1.2765992738306688
1.7306571552494487
3.2955994363377292
2.959655170102214
1.465069887288888
2.0286515875013755
2.977545455833
2.803049038554126
2.3768542807164295
3.4899324067169157
3.8333465894923697
1.7940388571744357
2.296082846584152
2.405105847041765
2.9301184984327193
1.7793223707924624
2.68746967379855
2.0275747199601164
6.699753057631805
19.485728495572797
6.819358850543134
2.948945551314239
2.8699047739203665
2.9589047141283187
2.3651572173262765
2.017626915894742
2.902102819011525
1.7183440249779405
2.0910318258204663
